i,x_inf,x_sup,theta_inf,theta_sup,mesh_size_upper,fem_order_upper,mesh_size_lower_cr,isLG,mesh_size_lower_LG,fem_order_lower_LG
137,0.5132812499999999,0.5140625,0.946700837465022,0.9470903596112684,0.002633,0.1249,0.04,1,0.1249,2
138,0.5132812499999999,0.5140625,0.9470903596112684,0.9474798817575149,0.002633,0.1249,0.04,1,0.1249,2
139,0.5140625,0.51484375,0.9459217931725292,0.9463113153187755,0.002633,0.1249,0.04,1,0.1249,2
140,0.5140625,0.51484375,0.9463113153187755,0.946700837465022,0.002633,0.1249,0.04,1,0.1249,2
141,0.51484375,0.515625,0.9459217931725292,0.9463113153187755,0.002633,0.1249,0.04,1,0.1249,2
142,0.51484375,0.515625,0.9463113153187755,0.946700837465022,0.002633,0.1249,0.04,1,0.1249,2
143,0.5140625,0.51484375,0.946700837465022,0.9470903596112684,0.002633,0.1249,0.04,1,0.1249,2
144,0.5140625,0.51484375,0.9470903596112684,0.9474798817575149,0.002633,0.1249,0.04,1,0.1249,2
145,0.51484375,0.515625,0.946700837465022,0.9470903596112684,0.002633,0.1249,0.04,1,0.1249,2
146,0.51484375,0.515625,0.9470903596112684,0.9474798817575149,0.002633,0.1249,0.04,1,0.1249,2
147,0.515625,0.51640625,0.9443637045875436,0.94475322673379,0.002633,0.1249,0.04,1,0.1249,2
148,0.515625,0.51640625,0.94475322673379,0.9451427488800364,0.002633,0.1249,0.04,1,0.1249,2
149,0.51640625,0.5171875,0.9443637045875436,0.94475322673379,0.002633,0.1249,0.04,1,0.1249,2
150,0.51640625,0.5171875,0.94475322673379,0.9451427488800364,0.002633,0.1249,0.04,1,0.1249,2
151,0.515625,0.51640625,0.9451427488800364,0.9455322710262828,0.002633,0.1249,0.04,1,0.1249,2
152,0.515625,0.51640625,0.9455322710262828,0.9459217931725292,0.002633,0.1249,0.04,1,0.1249,2
153,0.51640625,0.5171875,0.9451427488800364,0.9455322710262828,0.002633,0.1249,0.04,1,0.1249,2
154,0.51640625,0.5171875,0.9455322710262828,0.9459217931725292,0.002633,0.1249,0.04,1,0.1249,2
155,0.5171875,0.5179687500000001,0.9443637045875436,0.94475322673379,0.002633,0.1249,0.04,1,0.1249,2
156,0.5171875,0.5179687500000001,0.94475322673379,0.9451427488800364,0.002633,0.1249,0.04,1,0.1249,2
157,0.5179687500000001,0.51875,0.9443637045875436,0.94475322673379,0.002633,0.1249,0.04,1,0.1249,2
158,0.5179687500000001,0.51875,0.94475322673379,0.9451427488800364,0.002633,0.1249,0.04,1,0.1249,2
159,0.5171875,0.5179687500000001,0.9451427488800364,0.9455322710262828,0.002633,0.1249,0.04,1,0.1249,2
160,0.5171875,0.5179687500000001,0.9455322710262828,0.9459217931725292,0.002633,0.1249,0.04,1,0.1249,2
161,0.5179687500000001,0.51875,0.9451427488800364,0.9455322710262828,0.002633,0.1249,0.04,1,0.1249,2
162,0.5179687500000001,0.51875,0.9455322710262828,0.9459217931725292,0.002633,0.1249,0.04,1,0.1249,2
163,0.515625,0.51640625,0.9459217931725292,0.9463113153187755,0.002633,0.1249,0.04,1,0.1249,2
164,0.515625,0.51640625,0.9463113153187755,0.946700837465022,0.002633,0.1249,0.04,1,0.1249,2
165,0.51640625,0.5171875,0.9459217931725292,0.9463113153187755,0.002633,0.1249,0.04,1,0.1249,2
166,0.51640625,0.5171875,0.9463113153187755,0.946700837465022,0.002633,0.1249,0.04,1,0.1249,2
167,0.515625,0.51640625,0.946700837465022,0.9470903596112684,0.002633,0.1249,0.04,1,0.1249,2
168,0.515625,0.51640625,0.9470903596112684,0.9474798817575149,0.002633,0.1249,0.04,1,0.1249,2
169,0.51640625,0.5171875,0.946700837465022,0.9470903596112684,0.002633,0.1249,0.04,1,0.1249,2
170,0.51640625,0.5171875,0.9470903596112684,0.9474798817575149,0.002633,0.1249,0.04,1,0.1249,2
171,0.5171875,0.5179687500000001,0.9459217931725292,0.9463113153187755,0.002633,0.1249,0.04,1,0.1249,2
172,0.5171875,0.5179687500000001,0.9463113153187755,0.946700837465022,0.002633,0.1249,0.04,1,0.1249,2
173,0.5179687500000001,0.51875,0.9459217931725292,0.9463113153187755,0.002633,0.1249,0.04,1,0.1249,2
174,0.5179687500000001,0.51875,0.9463113153187755,0.946700837465022,0.002633,0.1249,0.04,1,0.1249,2
175,0.5171875,0.5179687500000001,0.946700837465022,0.9470903596112684,0.002633,0.1249,0.04,1,0.1249,2
176,0.5171875,0.5179687500000001,0.9470903596112684,0.9474798817575149,0.002633,0.1249,0.04,1,0.1249,2
177,0.5179687500000001,0.51875,0.946700837465022,0.9470903596112684,0.002633,0.1249,0.04,1,0.1249,2
178,0.5179687500000001,0.51875,0.9470903596112684,0.9474798817575149,0.002633,0.1249,0.04,1,0.1249,2
179,0.51875,0.51953125,0.9412475274175722,0.9416370495638188,0.002633,0.1249,0.04,1,0.1249,2
180,0.51875,0.51953125,0.9416370495638188,0.9420265717100652,0.002633,0.1249,0.04,1,0.1249,2
181,0.51953125,0.5203125000000001,0.9412475274175722,0.9416370495638188,0.002633,0.1249,0.04,1,0.1249,2
182,0.51953125,0.5203125000000001,0.9416370495638188,0.9420265717100652,0.002633,0.1249,0.04,1,0.1249,2
183,0.51875,0.51953125,0.9420265717100652,0.9424160938563116,0.002633,0.1249,0.04,1,0.1249,2
184,0.51875,0.51953125,0.9424160938563116,0.942805616002558,0.002633,0.1249,0.04,1,0.1249,2
185,0.51953125,0.5203125000000001,0.9420265717100652,0.9424160938563116,0.002633,0.1249,0.04,1,0.1249,2
186,0.51953125,0.5203125000000001,0.9424160938563116,0.942805616002558,0.002633,0.1249,0.04,1,0.1249,2
187,0.5203125000000001,0.5210937500000001,0.9412475274175722,0.9416370495638188,0.002633,0.1249,0.04,1,0.1249,2
188,0.5203125000000001,0.5210937500000001,0.9416370495638188,0.9420265717100652,0.002633,0.1249,0.04,1,0.1249,2
189,0.5210937500000001,0.5218750000000001,0.9412475274175722,0.9416370495638188,0.002633,0.1249,0.04,1,0.1249,2
190,0.5210937500000001,0.5218750000000001,0.9416370495638188,0.9420265717100652,0.002633,0.1249,0.04,1,0.1249,2
191,0.5203125000000001,0.5210937500000001,0.9420265717100652,0.9424160938563116,0.002633,0.1249,0.04,1,0.1249,2
192,0.5203125000000001,0.5210937500000001,0.9424160938563116,0.942805616002558,0.002633,0.1249,0.04,1,0.1249,2
193,0.5210937500000001,0.5218750000000001,0.9420265717100652,0.9424160938563116,0.002633,0.1249,0.04,1,0.1249,2
194,0.5210937500000001,0.5218750000000001,0.9424160938563116,0.942805616002558,0.002633,0.1249,0.04,1,0.1249,2
195,0.51875,0.51953125,0.942805616002558,0.9431951381488042,0.002633,0.1249,0.04,1,0.1249,2
196,0.51875,0.51953125,0.9431951381488042,0.9435846602950506,0.002633,0.1249,0.04,1,0.1249,2
197,0.51953125,0.5203125000000001,0.942805616002558,0.9431951381488042,0.002633,0.1249,0.04,1,0.1249,2
198,0.51953125,0.5203125000000001,0.9431951381488042,0.9435846602950506,0.002633,0.1249,0.04,1,0.1249,2
199,0.51875,0.51953125,0.9435846602950506,0.943974182441297,0.002633,0.1249,0.04,1,0.1249,2
200,0.51875,0.51953125,0.943974182441297,0.9443637045875436,0.002633,0.1249,0.04,1,0.1249,2
201,0.51953125,0.5203125000000001,0.9435846602950506,0.943974182441297,0.002633,0.1249,0.04,1,0.1249,2
202,0.51953125,0.5203125000000001,0.943974182441297,0.9443637045875436,0.002633,0.1249,0.04,1,0.1249,2
203,0.5203125000000001,0.5210937500000001,0.942805616002558,0.9431951381488042,0.002633,0.1249,0.04,1,0.1249,2
204,0.5203125000000001,0.5210937500000001,0.9431951381488042,0.9435846602950506,0.002633,0.1249,0.04,1,0.1249,2
205,0.5210937500000001,0.5218750000000001,0.942805616002558,0.9431951381488042,0.002633,0.1249,0.04,1,0.1249,2
206,0.5210937500000001,0.5218750000000001,0.9431951381488042,0.9435846602950506,0.002633,0.1249,0.04,1,0.1249,2
207,0.5203125000000001,0.5210937500000001,0.9435846602950506,0.943974182441297,0.002633,0.1249,0.04,1,0.1249,2
208,0.5203125000000001,0.5210937500000001,0.943974182441297,0.9443637045875436,0.002633,0.1249,0.04,1,0.1249,2
209,0.5210937500000001,0.5218750000000001,0.9435846602950506,0.943974182441297,0.002633,0.1249,0.04,1,0.1249,2
210,0.5210937500000001,0.5218750000000001,0.943974182441297,0.9443637045875436,0.002633,0.1249,0.04,1,0.1249,2
211,0.5218750000000001,0.52265625,0.9412475274175722,0.9416370495638188,0.002633,0.1249,0.04,1,0.1249,2
212,0.5218750000000001,0.52265625,0.9416370495638188,0.9420265717100652,0.002633,0.1249,0.04,1,0.1249,2
213,0.52265625,0.5234375,0.9412475274175722,0.9416370495638188,0.002633,0.1249,0.04,1,0.1249,2
214,0.52265625,0.5234375,0.9416370495638188,0.9420265717100652,0.002633,0.1249,0.04,1,0.1249,2
215,0.5218750000000001,0.52265625,0.9420265717100652,0.9424160938563116,0.002633,0.1249,0.04,1,0.1249,2
216,0.5218750000000001,0.52265625,0.9424160938563116,0.942805616002558,0.002633,0.1249,0.04,1,0.1249,2
217,0.52265625,0.5234375,0.9420265717100652,0.9424160938563116,0.002633,0.1249,0.04,1,0.1249,2
218,0.52265625,0.5234375,0.9424160938563116,0.942805616002558,0.002633,0.1249,0.04,1,0.1249,2
219,0.5234375,0.52421875,0.9412475274175722,0.9416370495638188,0.002633,0.1249,0.04,1,0.1249,2
220,0.5234375,0.52421875,0.9416370495638188,0.9420265717100652,0.002633,0.1249,0.04,1,0.1249,2
221,0.52421875,0.525,0.9412475274175722,0.9416370495638188,0.002633,0.1249,0.04,1,0.1249,2
222,0.52421875,0.525,0.9416370495638188,0.9420265717100652,0.002633,0.1249,0.04,1,0.1249,2
223,0.5234375,0.52421875,0.9420265717100652,0.9424160938563116,0.002633,0.1249,0.04,1,0.1249,2
224,0.5234375,0.52421875,0.9424160938563116,0.942805616002558,0.002633,0.1249,0.04,1,0.1249,2
225,0.52421875,0.525,0.9420265717100652,0.9424160938563116,0.002633,0.1249,0.04,1,0.1249,2
226,0.52421875,0.525,0.9424160938563116,0.942805616002558,0.002633,0.1249,0.04,1,0.1249,2
227,0.5218750000000001,0.52265625,0.942805616002558,0.9431951381488042,0.002633,0.1249,0.04,1,0.1249,2
228,0.5218750000000001,0.52265625,0.9431951381488042,0.9435846602950506,0.002633,0.1249,0.04,1,0.1249,2
229,0.52265625,0.5234375,0.942805616002558,0.9431951381488042,0.002633,0.1249,0.04,1,0.1249,2
230,0.52265625,0.5234375,0.9431951381488042,0.9435846602950506,0.002633,0.1249,0.04,1,0.1249,2
231,0.5218750000000001,0.52265625,0.9435846602950506,0.943974182441297,0.002633,0.1249,0.04,1,0.1249,2
232,0.5218750000000001,0.52265625,0.943974182441297,0.9443637045875436,0.002633,0.1249,0.04,1,0.1249,2
233,0.52265625,0.5234375,0.9435846602950506,0.943974182441297,0.002633,0.1249,0.04,1,0.1249,2
234,0.52265625,0.5234375,0.943974182441297,0.9443637045875436,0.002633,0.1249,0.04,1,0.1249,2
235,0.5234375,0.52421875,0.942805616002558,0.9431951381488042,0.002633,0.1249,0.04,1,0.1249,2
236,0.5234375,0.52421875,0.9431951381488042,0.9435846602950506,0.002633,0.1249,0.04,1,0.1249,2
237,0.52421875,0.525,0.942805616002558,0.9431951381488042,0.002633,0.1249,0.04,1,0.1249,2
238,0.52421875,0.525,0.9431951381488042,0.9435846602950506,0.002633,0.1249,0.04,1,0.1249,2
239,0.5234375,0.52421875,0.9435846602950506,0.943974182441297,0.002633,0.1249,0.04,1,0.1249,2
240,0.5234375,0.52421875,0.943974182441297,0.9443637045875436,0.002633,0.1249,0.04,1,0.1249,2
241,0.52421875,0.525,0.9435846602950506,0.943974182441297,0.002633,0.1249,0.04,1,0.1249,2
242,0.52421875,0.525,0.943974182441297,0.9443637045875436,0.002633,0.1249,0.04,1,0.1249,2
243,0.51875,0.51953125,0.9443637045875436,0.94475322673379,0.002633,0.1249,0.04,1,0.1249,2
